0.0026559829711914062,0.89,0.24,-1.4807963267948965
0.007798910140991211,0.89,0.24,-1.4807963267948965
0.012476921081542969,0.9,0.24,-1.4807963267948965
0.016582012176513672,0.9,0.24,-1.4807963267948965
0.021537065505981445,0.9,0.24,-1.4807963267948965
0.025588035583496094,0.9,0.24,-1.4807963267948965
0.029471874237060547,0.9,0.24,-1.4807963267948965
0.0334620475769043,0.89,0.24,-1.4807963267948965
0.03742098808288574,0.9,0.24,-1.4807963267948965
0.04158592224121094,0.89,0.24,-1.4807963267948965
0.04544687271118164,0.9,0.24,-1.4807963267948965
0.04938697814941406,0.9,0.24,-1.4807963267948965
0.053375959396362305,0.9,0.24,-1.4807963267948965
0.057611942291259766,0.9,0.24,-1.4807963267948965
0.06143903732299805,0.9,0.24,-1.4807963267948965
0.06546401977539062,0.89,0.24,-1.4807963267948965
0.0693058967590332,0.89,0.24,-1.4807963267948965
0.07355093955993652,0.9,0.24,-1.4807963267948965
0.07850193977355957,0.9,0.24,-1.4807963267948965
0.08245491981506348,0.9,0.24,-1.4807963267948965
0.08641886711120605,0.89,0.24,-1.4807963267948965
0.0905909538269043,0.89,0.24,-1.4807963267948965
0.09439301490783691,0.89,0.24,-1.4807963267948965
0.09839200973510742,0.89,0.24,-1.4807963267948965
0.10240387916564941,0.89,0.24,-1.4807963267948965
0.10649299621582031,0.9,0.24,-1.4807963267948965
0.1103968620300293,0.9,0.24,-1.4807963267948965
0.11433291435241699,0.9,0.24,-1.4807963267948965
0.11840486526489258,0.9,0.24,-1.4807963267948965
0.1224820613861084,0.9,0.24,-1.4807963267948965
0.12636303901672363,0.9,0.24,-1.4807963267948965
0.13036608695983887,0.9,0.24,-1.4807963267948965
0.13335394859313965,0.9,0.24,-1.4807963267948965
0.13739490509033203,0.9,0.24,-1.4807963267948965
0.14142203330993652,0.89,0.24,-1.4807963267948965
0.14539408683776855,0.9,0.24,-1.4807963267948965
0.14935994148254395,0.9,0.24,-1.4807963267948965
0.15339088439941406,0.89,0.24,-1.4807963267948965
0.15743803977966309,0.89,0.24,-1.4807963267948965
0.16136789321899414,0.89,0.24,-1.4807963267948965
0.1654069423675537,0.9,0.24,-1.4807963267948965
0.16936206817626953,0.9,0.24,-1.4807963267948965
0.17343401908874512,0.9,0.24,-1.4807963267948965
0.17737603187561035,0.9,0.24,-1.4807963267948965
0.18137502670288086,0.89,0.24,-1.4807963267948965
0.1853959560394287,0.89,0.24,-1.4807963267948965
0.1895160675048828,0.9,0.24,-1.4807963267948965
0.19340300559997559,0.9,0.24,-1.4807963267948965
0.19744396209716797,0.9,0.24,-1.4807963267948965
0.20143890380859375,0.9,0.24,-1.4807963267948965
0.2054450511932373,0.9,0.24,-1.4807963267948965
0.22539997100830078,0.9,0.24,-1.4807963267948965
0.22938108444213867,0.9,0.24,-1.4807963267948965
0.23337006568908691,0.9,0.24,-1.4807963267948965
0.2373960018157959,0.9,0.24,-1.4807963267948965
0.24139094352722168,0.9,0.24,-1.4807963267948965
0.24537301063537598,0.89,0.24,-1.4807963267948965
0.2493729591369629,0.9,0.24,-1.4807963267948965
0.25336289405822754,0.9,0.24,-1.4807963267948965
0.2574179172515869,0.9,0.24,-1.4807963267948965
0.2614450454711914,0.9,0.24,-1.4807963267948965
0.26542091369628906,0.9,0.24,-1.4807963267948965
0.2693948745727539,0.9,0.24,-1.4807963267948965
0.2733750343322754,0.9,0.24,-1.4807963267948965
0.2774848937988281,0.9,0.24,-1.4807963267948965
0.2814209461212158,0.89,0.24,-1.4807963267948965
0.2854280471801758,0.89,0.24,-1.4807963267948965
0.2894718647003174,0.89,0.24,-1.4807963267948965
0.29344606399536133,0.9,0.24,-1.4807963267948965
0.2974390983581543,0.9,0.24,-1.4807963267948965
0.30138087272644043,0.9,0.24,-1.4807963267948965
0.3055229187011719,0.9,0.24,-1.4807963267948965
0.309359073638916,0.9,0.24,-1.4807963267948965
0.32238006591796875,0.89,0.24,-1.4807963267948965
0.32909297943115234,0.9,0.24,-1.4807963267948965
0.33431100845336914,0.9,0.24,-1.4807963267948965
0.3372819423675537,0.9,0.24,-1.4807963267948965
0.34027886390686035,0.89,0.24,-1.4807963267948965
0.34328508377075195,0.89,0.24,-1.4807963267948965
0.3462839126586914,0.89,0.24,-1.4807963267948965
0.34959888458251953,0.89,0.24,-1.4807963267948965
0.3533010482788086,0.9,0.24,-1.4807963267948965
0.3573179244995117,0.89,0.24,-1.4807963267948965
0.360339879989624,0.9,0.24,-1.4807963267948965
0.363292932510376,0.9,0.24,-1.4807963267948965
0.3664560317993164,0.9,0.24,-1.4807963267948965
0.3694159984588623,0.9,0.24,-1.4807963267948965
